CDREDE;DE;CODMUN;MUN;CATEG;COD_ESC;TIPOESC;CODVINC;NOMESC;ENDESC;BAIESC;EMAIL;FONE1;ZONA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF;EJA FUNDAMENTAL_MULTI
10208;LESTE 4;100;SAO PAULO;1;2690;8;NULL;JOAO RAMACCIOTTI PROF;JOAO DORIVAL CARDOSO DOUTOR;PARQUE DAS PAINEIRAS;E002690A@EDUCACAO.SP.GOV.BR;20465385;1;0;0;0;0;421;268;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;3098;8;NULL;ASCANIO DE AZEVEDO CASTILHO PROF;LIDER;CIDADE LIDER;E003098A@EDUCACAO.SP.GOV.BR;27482693;1;0;0;0;534;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;3104;8;NULL;CIDADE DE HIROSHIMA;VENANCIO LISBOA;JARDIM NOSSA SENHORA DO CARMO;E003104A@EDUCACAO.SP.GOV.BR;27486797;1;0;0;0;0;704;597;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;3136;8;NULL;LINA DA COSTA COUTO PROFA;DO PESSEGO;ITAQUERA;E003136@EDUCACAO.SP.GOV.BR;25219710;1;0;0;0;476;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;3153;8;NULL;LUZIA DE QUEIROZ E OLIVEIRA PROFA;ITAQUERA;CIDADE LIDER;E003153A@EDUCACAO.SP.GOV.BR;27482486;1;0;0;0;0;484;162;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;3189;8;NULL;ALFREDO MACHADO PEDROSA PROF;ANTONIO PREVIATO;CIDADE SAO MATEUS;E003189A@EDUCACAO.SP.GOV.BR;29194841;1;0;0;0;929;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;39263;8;NULL;CHIBATA MIYAKOSHI;EDUARDO DE MARTINO;CIDADE SAO MATEUS;E039263A@EDUCACAO.SP.GOV.BR;29191657;1;0;0;0;0;349;136;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;41671;8;NULL;AMADOR ARRUDA MENDES PROF;SYLVIO TORRES;CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA;E041671A@EDUCACAO.SP.GOV.BR;27414418;1;0;0;0;456;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;41701;8;NULL;MARIA LOURDES ROSARIO NEGREIROS PROFA;JOAQUIM FELICIO;CIDADE CENTENARIO;E041701A@EDUCACAO.SP.GOV.BR;27212924;1;0;17;0;670;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;44283;8;NULL;OCTACILIO DE CARVALHO LOPES PROF;WALDEMAR TIETZ;CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA;E044283A@EDUCACAO.SP.GOV.BR;27416973;1;0;0;0;0;191;240;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;48641;8;NULL;PAULO LAURO DR;VITALINO DOS SANTOS;PARQUE SAVOY CITY;E048641A@EDUCACAO.SP.GOV.BR;27428527;1;0;0;0;0;521;303;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;901702;8;NULL;MIGUEL SANSIGOLO PROF;FRANCISCO DA ROCHA;JARDIM IVA;E901702A@EDUCACAO.SP.GOV.BR;22161095;1;0;0;0;0;581;321;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;902792;8;NULL;JULIETA FARAO PROFA;BATISTA FERGUSIO;VILA CARDOSO FRANCO;E902792A@EDUCACAO.SP.GOV.BR;27041804;1;0;0;0;285;245;173;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;902810;8;NULL;JOZINEIDE PEREIRA GAUDINO;JOAQUIM MEIRA DE SIQUEIRA;JARDIM NOSSA SENHORA DO CARMO;E902810A@EDUCACAO.SP.GOV.BR;27486421;1;0;0;0;279;278;139;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;909026;8;NULL;A HEBRAICA;ALZIRO ZARUR;PARQUE SAVOY CITY;E909026A@EDUCACAO.SP.GOV.BR;27414690;1;0;0;0;414;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;909051;8;NULL;LOURENCO ZANELATTI;PAULO QUEIROZ DOUTOR;JARDIM NOVE DE JULHO;E909051A@EDUCACAO.SP.GOV.BR;29623835;1;0;0;0;134;268;416;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;909075;8;NULL;WILFREDO PINHEIRO PROF;GALAXIA;CIDADE SATELITE SANTA BARBARA;E909075A@EDUCACAO.SP.GOV.BR;29622298;1;0;0;0;258;304;256;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;909105;8;NULL;VALDIR FERNANDES PINTO PROF;ANTENOR DA COSTA SOLDADO;CONJUNTO HABITACIONAL MARECHAL MASCARENHAS DE MORA;E909105A@EDUCACAO.SP.GOV.BR;29193823;1;0;0;0;0;175;137;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;909130;8;NULL;INAH JACY DE CASTRO AGUIAR;ADHEMAR ANTONIO PRADO PROFESSOR;JARDIM TIETE;E909130A@EDUCACAO.SP.GOV.BR;29191945;1;0;0;0;0;489;287;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;914678;8;NULL;OCTAVIO MARCONDES FERRAZ ENGENHEIRO;WALDEMAR TIETZ;CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA;E914678A@EDUCACAO.SP.GOV.BR;27421291;1;0;39;0;813;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;1;924209;8;NULL;IVO BANDONI PROF;BOM JESUS DO MONTE;JARDIM MARILIA;E924209A@EDUCACAO.SP.GOV.BR;27428514;1;0;0;0;548;0;0;0;0;0;0
10208;LESTE 4;100;SAO PAULO;2;295985;34;41725;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE  ITAQUERACI;MIGUEL IGNACIO CURI;VILA CARMOSINA;PEDAGCASAITAQUERA@FUNDACAOCASA.SP.GOV.BR;34688984;1;0;0;0;5;34;13;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;2859;8;NULL;MARIO KOZEL FILHO;TIETE;VILA SEABRA;E002859A@EDUCACAO.SP.GOV.BR;25814316;1;0;12;0;645;717;701;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;2860;8;NULL;ESTELA BORGES MORATO;TUJUMIRIM;JARDIM HELENA;E002860A@EDUCACAO.SP.GOV.BR;25814357;1;0;0;0;439;0;702;0;293;0;0
10210;LESTE 2;100;SAO PAULO;1;2938;8;NULL;ALBERTO SCHWEITZER;MATACOES;JARDIM CAMARGO NOVO;E002938A@EDUCACAO.SP.GOV.BR;25674335;1;0;33;0;632;0;0;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;2948;8;NULL;PLINIO CAIADO DE CASTRO DR;JOAO BATISTA SANTIAGO;PARQUE SANTA RITA;E002948A@EDUCACAO.SP.GOV.BR;20351791;1;0;19;0;880;0;0;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;2963;8;NULL;JOSE BONIFACIO ANDRADA E SILVA JARDIM PROF;ANDRE FURTADO DE MENDONCA;JARDIM ROMANO;E002963A@EDUCACAO.SP.GOV.BR;25813993;1;0;11;0;0;543;257;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;36791;8;NULL;FORCA AEREA BRASILEIRA;ARMANDO MAMEDE JUNIOR;PARQUE SANTA RITA;E036791A@EDUCACAO.SP.GOV.BR;20351752;1;0;14;0;713;0;0;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;37023;8;NULL;HECKEL TAVARES;JOSE ARTUR NOVA DOUTOR;PARQUE PAULISTANO;E037023A@EDUCACAO.SP.GOV.BR;25814523;1;0;0;0;0;412;221;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;37357;8;NULL;HENRIQUE SMITH BAYMA DR;SALSA PARRILHA;JARDIM MAIA;E037357A@EDUCACAO.SP.GOV.BR;25817536;1;0;35;0;525;603;492;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;38118;8;NULL;ALCEU GUERNER GONZALEZ PROF;CORNELIO DE ARZAO;JARDIM MIRIAM;E038118A@EDUCACAO.SP.GOV.BR;29632521;1;0;4;0;889;0;0;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;39123;8;NULL;CHARLES DE GAULLE;RUA ANTONIO JOAO MEDEIROS;JARDIM INA;E039123A@EDUCACAO.SP.GOV.BR;29632637;1;0;0;0;0;637;1230;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;46309;8;NULL;TERCIO MORAES PEREIRA REV;PEDRO SOARES DE ANDRADE;VILA ROSARIA;E046309A@EDUCACAO.SP.GOV.BR;22978467;1;0;0;0;0;0;500;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;434292;8;NULL;CRISTINA DE CASTRO PAES PROFESSORA;JOSE ARTUR NOVA DOUTOR;PARQUE PAULISTANO;E434292A@EDUCACAO.SP.GOV.BR;21562164;1;0;6;0;573;0;0;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;902861;8;NULL;FRANCISCO PARENTE;RUA TOSHIO YOSHIDA;VILA ODETE;E902861A@EDUCACAO.SP.GOV.BR;29632449;1;0;5;0;0;396;158;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;904636;8;NULL;LAURO CELIDONIO GOMES DOS REIS DR;JOAO BATISTA DE GODOY;JARDIM DAS OLIVEIRAS;E904636A@EDUCACAO.SP.GOV.BR;29630048;1;0;0;0;520;0;0;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;906165;8;NULL;CLOVIS RENE CALABREZ PROF;FREGUESIA DA CACHOEIRA;JARDIM LAJEADO;E906165A@EDUCACAO.SP.GOV.BR;20351924;1;0;0;0;487;593;501;0;178;0;0
10210;LESTE 2;100;SAO PAULO;1;907157;8;NULL;CAETANO ZAMITTI MAMMANA PROF;CARLO BIBIENA;PARQUE PAULISTANO;E905157A@EDUCACAO.SP.GOV.BR;25810595;1;0;24;0;0;398;984;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;910284;8;NULL;SERGIO PAULO MUNIZ PIMENTA CAPITAO;GASPAR DE GODOI MOREIRA;JARDIM VIRGINIA;E910284A@EDUCACAO.SP.GOV.BR;29632539;1;0;0;0;0;498;256;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;916500;8;NULL;HUGO TAKAHASHI ENG;JULIAO PEREIRA MACHADO;PARQUE SONIA;E916500A@EDUCACAO.SP.GOV.BR;29568075;1;0;11;0;616;0;0;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;916523;8;NULL;EDER BERNARDES DOS SANTOS SOLDADO PM;ARY CORDOVIL;ITAIM PAULISTA;E916523A@EDUCACAO.SP.GOV.BR;29631120;1;0;0;0;0;284;354;0;153;0;0
10210;LESTE 2;100;SAO PAULO;1;917382;8;NULL;PAULINA MADRE;VIRGILIO CAMPELO PADRE;ITAIM PAULISTA;E917382A@EDUCACAO.SP.GOV.BR;29633158;1;0;0;0;0;447;569;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;923588;8;NULL;MARIA DE LOURDES VIEIRA;PEDROSO DA SILVA;PARQUE PAULISTANO;E923588A@EDUCACAO.SP.GOV.BR ;25811888;1;0;16;0;0;376;234;0;0;0;0
10210;LESTE 2;100;SAO PAULO;1;924829;8;NULL;JOAO DORIA DEPUTADO;RUA JOSE ALVES IRMAO;ITAIM PAULISTA;E924829A@EDUCACAO.SP.GOV.BR;25691714;1;0;0;0;0;391;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;3177;8;NULL;ALCIDES BOSCOLO PROFESSOR;MIGUEL FERREIRA DE MELO;JARDIM SANTO ANDRE;E003177A@EDUCACAO.SP.GOV.BR;27512561;1;0;0;0;846;0;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;3244;8;NULL;ADHEMAR ANTONIO PRADO PROFESSOR;FERNANDES TOURINHO;JARDIM VERA CRUZZONA LESTE;E003244A@EDUCACAO.SP.GOV.BR;29192636;1;0;0;0;0;480;222;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;3268;8;NULL;SEBASTIAO FARIA ZIMBRES PROFESSOR;QUINTA DO PACO;VILA MARILENA;E003268A@EDUCACAO.SP.GOV.BR;25571248;1;0;0;0;0;346;199;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;36812;8;NULL;PAULO SARASATE GOVERNADOR;INACIO PINTO LIMA;CONJUNTO RESIDENCIAL PRESTES MAIA;E036812A@EDUCACAO.SP.GOV.BR;25552305;1;0;0;0;0;324;141;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;37084;8;NULL;ERNESTINA DEL BUONO TRAMA PROFESSORA;FELICIANO DE MENDONCA;JARDIM SAO PAULOZONA LESTE;E037084A@EDUCACAO.SP.GOV.BR;25519286;1;0;11;0;0;489;567;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;43746;8;NULL;FRANCISCO DE ASSIS PIRES CORREA PROFESSOR;RUA SILVIANOPOLIS;CONJUNTO RESIDENCIAL JOSE BONIFACIO;E043746A@EDUCACAO.SP.GOV.BR;25210885;1;0;0;0;0;617;711;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;48653;8;NULL;MOACYR AMARAL DOS SANTOS;CARLOS BELLEVILLE;JARDIM BURITI;E048653A@EDUCACAO.SP.GOV.BR;29193430;1;0;0;0;0;255;356;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;267971;8;NULL;JARDIM DOM ANGELICO;ALFONSE JOAILLER;CONJUNTO HABITACIONAL SITIO CONCEICAO;E267971A@EDUCACAO.SP.GOV.BR;25185429;1;0;0;0;510;0;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;284324;8;NULL;BELIZE;CAROLINA VOVO;GUAIANAZES;E284324A@EDUCACAO.SP.GOV.BR;27362421;1;0;0;0;431;396;426;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;902724;8;NULL;FERNANDO MAURO PIRES DA ROCHA DEPUTADO;JOSE PINTO;CIDADE TIRADENTES;E907224A@EDUCACAO.SP.GOV.BR;22820868;1;0;0;0;275;268;205;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;904296;8;NULL;MARIUMA BUAZAR MAUAD;RUA PADRE ALDEMAR MOREIRA;CIDADE TIRADENTES;E904296A@EDUCACAO.SP.GOV.BR;22820525;1;0;0;0;0;374;607;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;904314;8;NULL;GUERRA JUNQUEIRO;RUA FLORIANO ARRESTI;CONJUNTO HABITACIONAL JUSCELINO KUBITSCHEK;E904314A@EDUCACAO.SP.GOV.BR;25552444;1;0;0;0;0;327;88;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;904922;8;NULL;CANDIDO PROCOPIO FERREIRA DE CAMARGO PROFESSOR;SARA KUBITSCHECK;CONJUNTO HABITACIONAL CASTRO ALVES;E904922A@EDUCACAO.SP.GOV.BR;22820262;1;0;0;0;503;0;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;906177;8;NULL;CAMILO CASTELO BRANCO;EDMUNDO ORIOLI;CIDADE TIRADENTES;E906177A@EDUCACAO.SP.GOV.BR;22820090;1;0;0;0;346;0;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;908368;8;NULL;OSWALDO GAGLIARDI;RUA INACIO MONTEIRO;COHAB CONCEICAO;E908368A@EDUCACAO.SP.GOV.BR;25552766;1;0;0;0;661;519;546;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;908782;8;NULL;VALENTIM CARRA PROFESSOR;FRANCISCO LUSTOSA;JARDIM VERA CRUZZONA LESTE;E908782A@EDUCACAO.SP.GOV.BR;29622321;1;0;0;0;647;0;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;909117;8;NULL;ISAAC SCHRAIBER PROFESSOR;ALVARO DO PRADO;PARQUE SAO RAFAEL;E909117A@EDUCACAO.SP.GOV.BR;29625969;1;0;0;0;0;287;417;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;910831;8;NULL;GERALDINO DOS SANTOS DEPUTADO;SERTANISTAS;JARDIM SANTO ANDRE;E910831A@EDUCACAO.SP.GOV.BR;27513399;1;0;0;0;618;431;404;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;914712;8;NULL;SERGIO ESTANISLAU CAMARGO;OTELO AUGUSTO RIBEIRO;GUAIANAZES;E914712A@EDUCACAO.SP.GOV.BR;25519442;1;0;0;0;609;231;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;916766;8;NULL;CONJUNTO HABITACIONAL ITAQUERA IV I;AQUARELA DO BRASIL;CONJUNTO RESIDENCIAL JOSE BONIFACIO;E916766A@EDUCACAO.SP.GOV.BR;25215570;1;0;0;0;452;0;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;921464;8;NULL;CONJUNTO HABITACIONAL CARRAOZINHO;GONCALVES DA COSTA;JARDIM VILA CARRAO;E921464A@EDUCACAO.SP.GOV.BR;27536800;1;0;0;0;790;0;0;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;923047;8;NULL;VILA BELA;TERRA TOMBADA;JARDIM DA CONQUISTA ZONA LESTE;E923047A@EDUCACAO.SP.GOV.BR;27317940;1;0;0;0;0;659;343;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;923278;8;NULL;SILVANA EVANGELISTA PROFESSORA;RODOLFO PIRANI;JARDIM RODOLFO PIRANI;E923278A@EDUCACAO.SP.GOV.BR;27513530;1;0;0;0;0;298;679;0;0;0;0
10211;LESTE 3;100;SAO PAULO;1;925226;8;NULL;ESTHER DE FIGUEIREDO FERRAZ;PAULO GRACINDO;CONJUNTO HABITACIONAL FAZENDA DO CARMO;E925226A@EDUCACAO.SP.GOV.BR;22178275;1;0;0;0;814;0;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;3591;8;NULL;EDMUNDO DE CARVALHO DOUTOR;RUA TIBERIO;AGUA BRANCA;E003591A@EDUCACAO.SP.GOV.BR;38640769;1;0;7;0;344;0;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;3657;8;NULL;EMILIANO AUGUSTO CAVALCANTI DE ALBUQUERQUE E MELO;AVENIDA DIOGENES RIBEIRO DE LIMA;ALTO DE PINHEIROS;E003657A@EDUCACAO.SP.GOV.BR;30225387;1;0;11;0;0;145;101;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;3840;8;NULL;CARLOS MAXIMILIANO PEREIRA DOS SANTOS;JERICO;SUMAREZINHO;E003840A@EDUCACAO.SP.GOV.BR;38138530;1;0;12;0;0;410;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;3897;8;NULL;ALFREDO BRESSER;SUMIDOURO;PINHEIROS;E003897A@EDUCACAO.SP.GOV.BR;30314109;1;0;0;0;206;0;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;3943;8;NULL;JACYRA MOYA MARTINS CARVALHO PROFESSORA;ARISTIDES GUILHEM ALMIRANTE;JARDIM JUSSARA;E003943A@EDUCACAO.SP.GOV.BR;37511103;1;0;11;0;608;0;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;3955;8;NULL;KEIZO ISHIHARA;MARIO GESSULLO;CONJUNTO RESIDENCIAL BUTANTA;E003955A@EDUCACAO.SP.GOV.BR;37219374;1;0;0;0;185;323;0;0;98;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;3967;8;NULL;KYRILLOS DOUTOR;ANTONIO ADIB CHAMMAS;INSTITUTO DE PREVIDENCIA;E003967A@EDUCACAO.SP.GOV.BR;37210066;1;0;0;0;0;572;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;4029;8;NULL;FLAVIA VIZIBELI PIRRO PROFESSORA;ABREU E LIMA PADRE;PARQUE JABAQUARA;E004029A@EDUCACAO.SP.GOV.BR;50311126;1;0;0;0;150;144;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;4030;8;NULL;GUIOMAR ROCHA RINALDI PROFESSORA;RUA DOM FRANCISCO CARDOSO AYRES;JARDIM CAMBARA;E004030A@EDUCACAO.SP.GOV.BR;37820781;1;0;0;0;0;108;218;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;4112;8;NULL;LUIS ELIAS ATTIE;HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO;JARDIM ESMERALDA;E004112A@EDUCACAO.SP.GOV.BR;37820732;1;0;10;0;502;0;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;4145;8;NULL;ALBERTO LEVY PROFESSOR;AVENIDA INDIANOPOLIS;INDIANOPOLIS;E004145A@EDUCACAO.SP.GOV.BR;22754118;1;0;0;0;0;0;375;0;137;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;4157;8;NULL;ALBERTO TORRES;AVENIDA DOUTOR VITAL BRASIL;BUTANTA;E004157A@EDUCACAO.SP.GOV.BR;37264360;1;0;0;0;0;0;374;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;4200;8;NULL;ADOLFINO DE ARRUDA CASTANHO PROFESSOR;PROFESSORA ANA MARIA LELIS DA SILVA;RIO PEQUENO;E004200A@EDUCACAO.SP.GOV.BR;37687040;1;0;10;0;638;0;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;4259;8;NULL;ADOLFO TRIPOLI PROFESSOR;RUA LOURENCO DE AZEVEDO;VILA MORSE;E004259A@EDUCACAO.SP.GOV.BR;37427438;1;0;15;0;530;0;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;4765;8;NULL;BARROSO ALMIRANTE;AVENIDA JABAQUARA;JABAQUARA;E004765A@EDUCACAO.SP.GOV.BR;22763692;1;0;9;0;414;0;0;0;0;0;0
10312;CENTRO OESTE;100;SAO PAULO;1;906529;8;NULL;MARIA LUISA MONTEIRO DA CUNHA BIBLIOTECARIA;RUA INACIO MANUEL ALVARES;JARDIM ESTER;E906529A@EDUCACAO.SP.GOV.BR;37818066;1;0;0;0;626;0;0;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;4996;8;NULL;DAVINA AGUIAR DIAS PROFESSORA;FRANCISCO DE ABREU;JARDIM IMBE;E004996A@EDUCACAO.SP.GOV.BR;55140343;1;0;12;0;248;186;0;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;5009;8;NULL;BEATRIZ DE QUADROS LEME PROFESSORA;RUA PROFESSOR GASTAO RAMOS;PARQUE FERNANDA;E005009A@EDUCACAO.SP.GOV.BR;58215444;1;0;0;0;0;487;802;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;5241;8;NULL;PAULO OCTAVIO DE AZEVEDO PROFESSOR;ANTONIO VIEIRA MISTURA;JARDIM SANTA EDWIGES CAPELA DO SOCORRO;E005241A@EDUCACAO.SP.GOV.BR;55146352;1;0;19;0;643;440;420;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;5411;8;NULL;AMELIA KERR NOGUEIRA PROFESSORA;AVENIDA  DOS FUNCIONARIOS PUBLICOS;JARDIM HORIZONTE AZUL;E005411A@EDUCACAO.SP.GOV.BR;55170164;1;0;28;0;200;1073;786;0;196;0;0
10314;SUL 2;100;SAO PAULO;1;36717;8;NULL;FRANCISCO DE PAULA VICENTE DE AZEVEDO;JIVAROS;PARQUE BOLOGNE;E036717A@EDUCACAO.SP.GOV.BR;58333344;1;0;0;0;460;423;0;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;37400;8;NULL;OSWALD DE ANDRADE;JOSE CARLOS DOS SANTOS MARQUES;JARDIM HERCULANO;E037400A@EDUCACAO.SP.GOV.BR;58311931;1;0;0;0;736;0;0;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;38246;8;NULL;EURICO GASPAR DUTRA MARECHAL;HIPOLITO CORDEIRO;JARDIM SAO LUIS;E038246A@EDUCACAO.SP.GOV.BR;58516922;1;0;0;0;555;0;0;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;44386;8;NULL;DAVID NASSER JORNALISTA;SEVERIANO CARDOSO;JARDIM MACEDONIA;E044386A@EDUCACAO.SP.GOV.BR;58210999;1;0;26;0;198;352;290;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;191917;8;NULL;MARILSA GARBOSSA FRANCISCO PROFESSORA;PAULO LEMORE;JARDIM SAO LUIS;E191917A@EDUCACAO.SP.GOV.BR;58120462;1;0;12;0;290;169;24;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;297501;8;NULL;REPUBLICA DO PANAMA;PIEMONTE DA BORBOREMA;VILA NOVA DAS BELEZAS;E297501A@EDUCACAO.SP.GOV.BR;58120864;1;0;0;0;0;371;1332;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;461295;8;NULL;RAIMUNDO SERAFIM DE LIMA INSPETOR;BENTO BARROSO PEREIRA;JARDIM SAO FRANCISCO DE ASSIS;E461295A@EDUCACAO.SP.GOV.BR;58515883;1;0;0;0;0;225;137;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;461301;8;NULL;CHACARA SANTA MARIA;AVENIDA DIAMANTE VERDE;PARQUE INDEPENDENCIA;E461301A@EDUCACAO.SP.GOV.BR;58706193;1;0;0;0;1016;0;0;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;461325;8;NULL;JARDIM IPE;GASTAO RAUL DE FORTON BOUSQUET;JARDIM IPE;E461325A@EDUCACAO.SP.GOV.BR;58270910;1;0;0;0;1049;0;0;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;902305;8;NULL;EUGENIO MARIZ DE OLIVEIRA NETTO;RUA DONA VIRGNIA;CHACARA VISTA ALEGRE;E902305A@EDUCACAO.SP.GOV.BR;55141745;1;0;0;0;318;346;221;0;82;0;0
10314;SUL 2;100;SAO PAULO;1;902512;8;NULL;MIGUEL MUNHOZ FILHO;AGOSTINHO RUBIN;JARDIM GERMANIA;E902512A@EDUCACAO.SP.GOV.BR;55110224;1;0;14;0;0;696;685;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;904348;8;NULL;MARTINHO DA SILVA;RUA COMENDADOR ANTUNES DOS SANTOS;JARDIM VAZ DE LIMA;E904348A@EDUCACAO.SP.GOV.BR;55140924;1;0;0;0;456;429;0;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;904879;8;NULL;GIL VICENTE;ANTONIO ELIAS SCHOUERI;PARQUE DO LAGO;E904879A@EDUCACAO.SP.GOV.BR;55172905;1;0;0;0;591;551;317;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;908373;8;NULL;MAUD SA DE MIRANDA MONTEIRO PROFESSORA;FALKENBERG;JARDIM COMERCIAL;E908373A@EDUCACAO.SP.GOV.BR;58211626;1;0;0;0;0;416;271;0;0;0;0
10314;SUL 2;100;SAO PAULO;1;914733;8;NULL;FLAVIO LA SELVA PROFESSOR;CARMELO CALI;VILA SANTA LUCIA;E914733A@EDUCACAO.SP.GOV.BR;58315836;1;0;0;0;0;454;448;0;145;0;0
10314;SUL 2;100;SAO PAULO;1;915725;8;NULL;JACQUES ORLANDO CAMINHA D AVILA REVERENDO;ANTONIO RAMOS ROSA;PARQUE SANTO ANTONIO;E915725A@EDUCACAO.SP.GOV.BR;55122183;1;0;0;0;240;241;758;0;303;0;0
10314;SUL 2;100;SAO PAULO;1;923552;8;NULL;ZENAIDE AVELINO MAIA PROFESSORA;FREDERICK BANTING;JARDIM GERMANIA;E923552A@EDUCACAO.SP.GOV.BR;55120688;1;0;21;0;678;0;0;0;0;0;0
